arquivo_completo,negative,positive,artista,musica,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/modern_talking-do_you_wanna.mid,0.3076923076923077,0.6923076923076923,modern-talking,do-you-wanna,0.08333333333333333,0,0.08333333333333333,0.08333333333333333,0.20833333333333331,0.16666666666666666,0,0.375
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/Moonspell - alma_mater.mid,0.46875,0.53125,moonspell,alma-mater,0.045454545454545456,0.2727272727272727,0,0.09090909090909091,0.21212121212121213,0.16666666666666669,0.09090909090909091,0.12121212121212122
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/Moonspell - An Erotic Alchemy.mid,0.5666666666666667,0.43333333333333335,moonspell,an-erotic-alchemy,0.14814814814814814,0.07407407407407407,0.05555555555555555,0.2777777777777778,0.1111111111111111,0.16666666666666666,0.07407407407407407,0.09259259259259259
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/Moonspell - opium.mid,0.6842105263157894,0.3157894736842105,moonspell,opium,0.1875,0.08333333333333333,0.20833333333333331,0.1875,0.08333333333333333,0.14583333333333331,0.041666666666666664,0.0625
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/Moonspell - Vampiria.mid,0.5294117647058824,0.47058823529411764,moonspell,vampiria,0.11363636363636365,0.18181818181818182,0.09090909090909091,0.20454545454545456,0.13636363636363635,0.1590909090909091,0.045454545454545456,0.06818181818181818
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/Motley Crue - Home Sweet Home.mid,0.2222222222222222,0.7777777777777777,motley-crue,home-sweet-home,0,0.2692307692307693,0,0,0.23076923076923078,0.038461538461538464,0.19230769230769232,0.2692307692307693
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/Motley Crue - Without You.mid,0.2962962962962963,0.7037037037037037,motley-crue,without-you,0.02702702702702703,0.2972972972972973,0,0.05405405405405406,0.21621621621621623,0.08108108108108109,0.10810810810810811,0.21621621621621623
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/Motley_Crue_-_Without_You.mid,0.2962962962962963,0.7037037037037037,motley-crue,without-you,0.02702702702702703,0.2972972972972973,0,0.05405405405405406,0.21621621621621623,0.08108108108108109,0.10810810810810811,0.21621621621621623
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/Motorcycle - As The Rush Comes.mid,0.5,0.5,motorcycle,as-the-rush-comes,0.11864406779661017,0.1694915254237288,0.11864406779661017,0.11864406779661017,0.11864406779661017,0.11864406779661017,0.11864406779661017,0.11864406779661017
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/muse-apocalypse_please.mid,0.09090909090909091,0.9090909090909092,muse,apocalypse-please,0,0.3125,0,0.1875,0.125,0.0625,0.1875,0.125
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/muse-blackout.mid,0.25,0.75,muse,blackout,0,0.2608695652173913,0.08695652173913043,0,0.2608695652173913,0,0.21739130434782608,0.17391304347826086
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/muse-bliss.mid,0.1,0.9,muse,bliss,0.02564102564102564,0.23076923076923075,0.02564102564102564,0.02564102564102564,0.4615384615384615,0.02564102564102564,0,0.20512820512820512
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/muse-citizen_erased.mid,0.6666666666666666,0.3333333333333333,muse,citizen-erased,0.13333333333333333,0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.2
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/muse-city_of_delusion.mid,0.7272727272727273,0.2727272727272727,muse,city-of-delusion,0.21739130434782608,0,0,0.30434782608695654,0,0.2608695652173913,0.13043478260869565,0.08695652173913043
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/muse-dead_star.mid,0.8695652173913043,0.13043478260869565,muse,dead-star,0.33333333333333337,0.18181818181818182,0.12121212121212122,0.18181818181818182,0.030303030303030304,0.12121212121212122,0,0.030303030303030304
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/muse-endlessly.mid,0.6666666666666666,0.3333333333333333,muse,endlessly,0,0.07142857142857142,0,0,0.21428571428571427,0.42857142857142855,0.21428571428571427,0.07142857142857142
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/muse-feeling_good.mid,0.18518518518518517,0.8148148148148148,muse,feeling-good,0.05128205128205128,0.1923076923076923,0.05128205128205128,0.0641025641025641,0.21794871794871795,0.0641025641025641,0.16666666666666666,0.1923076923076923
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/muse-guiding_light.mid,0.7058823529411764,0.29411764705882354,muse,guiding-light,0.1724137931034483,0.06896551724137931,0.13793103448275862,0.1724137931034483,0.10344827586206896,0.27586206896551724,0,0.06896551724137931
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/muse-house_of_the_rising_sun.mid,0.5555555555555556,0.4444444444444444,muse,house-of-the-rising-sun,0.04081632653061224,0.18367346938775508,0.08163265306122448,0.12244897959183673,0.16326530612244897,0.14285714285714285,0.08163265306122448,0.18367346938775508
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/muse-hysteria.mid,0.625,0.375,muse,hysteria,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.10344827586206896,0.10344827586206896,0.10344827586206896,0.1724137931034483,0.10344827586206896
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/muse-i_belong_to_you.mid,0.8181818181818182,0.18181818181818182,muse,i-belong-to-you,0.30000000000000004,0.1,0,0.15000000000000002,0.05,0.15000000000000002,0.15000000000000002,0.1
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/muse-in_your_world.mid,0.6666666666666666,0.3333333333333333,muse,in-your-world,0.16129032258064516,0.06451612903225806,0.0967741935483871,0.16129032258064516,0.12903225806451613,0.25806451612903225,0,0.12903225806451613
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/muse-invincible.mid,0.5454545454545454,0.4545454545454546,muse,invincible,0.21052631578947367,0,0,0.2631578947368421,0.05263157894736842,0.21052631578947367,0.21052631578947367,0.05263157894736842
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/muse-knights_of_cydonia.mid,0.5,0.5,muse,knights-of-cydonia,0.18181818181818182,0.2727272727272727,0.06060606060606061,0.21212121212121213,0.12121212121212122,0,0,0.15151515151515152
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/muse-map_of_the_problematique.mid,1,0,muse,map-of-the-problematique,0.17857142857142855,0,0.10714285714285714,0.39285714285714285,0,0.3214285714285714,0,0
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/muse-muscle_museum.mid,0.75,0.25,muse,muscle-museum,0,0.3529411764705882,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0,0.1764705882352941
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/muse-neutron_star_collision_love_is_forever.mid,0.6538461538461539,0.34615384615384615,muse,neutron-star-collision-love-is-forever,0.16666666666666666,0.07407407407407407,0.09259259259259259,0.2037037037037037,0.14814814814814814,0.2222222222222222,0.037037037037037035,0.05555555555555555
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/muse-new_born.mid,0.4090909090909091,0.5909090909090909,muse,new-born,0.031746031746031744,0.14285714285714285,0.1111111111111111,0.1746031746031746,0.15873015873015872,0.12698412698412698,0.15873015873015872,0.09523809523809523
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/muse-plug_in_baby.mid,0.34615384615384615,0.6538461538461539,muse,plug-in-baby,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.125,0.41666666666666663,0.041666666666666664,0.08333333333333333,0.20833333333333331
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/muse-ruled_by_secrecy.mid,0.7777777777777777,0.2222222222222222,muse,ruled-by-secrecy,0.15384615384615385,0.11538461538461539,0.038461538461538464,0.42307692307692313,0.038461538461538464,0.19230769230769232,0.038461538461538464,0
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/muse-showbiz.mid,0.7647058823529411,0.23529411764705882,muse,showbiz,0.25,0.30000000000000004,0.225,0.07500000000000001,0,0.07500000000000001,0.07500000000000001,0
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/muse-shrinking_universe.mid,0.5,0.5,muse,shrinking-universe,0.13043478260869565,0.13043478260869565,0,0.30434782608695654,0.13043478260869565,0.13043478260869565,0,0.17391304347826086
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/muse-sing_for_absolution.mid,0.25,0.75,muse,sing-for-absolution,0,0.13513513513513514,0,0.05405405405405406,0.2702702702702703,0.2702702702702703,0.05405405405405406,0.21621621621621623
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/muse-sober.mid,0.1,0.9,muse,sober,0.2,0,0.4,0,0.2,0,0.2,0
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/muse-space_dementia.mid,0.6666666666666666,0.3333333333333333,muse,space-dementia,0,0.13043478260869565,0.08695652173913043,0.17391304347826086,0.17391304347826086,0.30434782608695654,0,0.13043478260869565
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/muse-starlight.mid,0.6666666666666666,0.3333333333333333,muse,starlight,0,0.15000000000000002,0,0.2,0.15000000000000002,0.35000000000000003,0,0.15000000000000002
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/muse-stockholm_syndrome.mid,0.75,0.25,muse,stockholm-syndrome,0.11627906976744186,0.20930232558139533,0.06976744186046512,0.18604651162790697,0.09302325581395349,0.16279069767441862,0.09302325581395349,0.06976744186046512
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/muse-sunburn.mid,0.5,0.5,muse,sunburn,0.13043478260869565,0.08695652173913043,0.06521739130434782,0.15217391304347827,0.10869565217391304,0.17391304347826086,0.06521739130434782,0.21739130434782608
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/muse-supermassive_black_hole.mid,0.7000000000000001,0.30000000000000004,muse,supermassive-black-hole,0,0.20833333333333331,0.16666666666666666,0.041666666666666664,0.16666666666666666,0.3333333333333333,0,0.08333333333333333
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/muse-survival.mid,0.1875,0.8125,muse,survival,0.15000000000000002,0.1,0.1,0.1,0.05,0.1,0.1,0.30000000000000004
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/muse-take_a_bow.mid,0.8181818181818182,0.18181818181818182,muse,take-a-bow,0.1509433962264151,0.1509433962264151,0.1509433962264151,0.18867924528301885,0.07547169811320754,0.18867924528301885,0.03773584905660377,0.05660377358490566
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/muse-the_groove.mid,0.8461538461538463,0.15384615384615385,muse,the-groove,0.13636363636363635,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.045454545454545456,0.4545454545454546,0.045454545454545456,0.045454545454545456
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/muse-time_is_running_out.mid,0.8235294117647058,0.1764705882352941,muse,time-is-running-out,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.03571428571428571,0.19642857142857142,0.10714285714285714,0.017857142857142856
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/muse-undisclosed_desires.mid,0.6428571428571428,0.3571428571428571,muse,undisclosed-desires,0.15625,0.125,0.03125,0.1875,0.125,0.1875,0.03125,0.15625
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/muse-united_states_of_eurasia.mid,0.5833333333333333,0.41666666666666663,muse,united-states-of-eurasia,0.1764705882352941,0.11764705882352941,0.11764705882352941,0.1764705882352941,0.058823529411764705,0.11764705882352941,0,0.23529411764705882
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/muse-unnatural_selection.mid,0.44897959183673464,0.5510204081632653,muse,unnatural-selection,0.08045977011494253,0.1724137931034483,0.04597701149425287,0.12643678160919541,0.16091954022988506,0.05747126436781609,0.1954022988505747,0.16091954022988506
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/muse-uprising.mid,0.5925925925925926,0.4074074074074074,muse,uprising,0.14516129032258063,0.0967741935483871,0.11290322580645161,0.22580645161290322,0.12903225806451613,0.14516129032258063,0.03225806451612903,0.11290322580645161
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/My Dying Bride - a_kiss_to_remember.mid,0.5263157894736842,0.47368421052631576,my-dying-bride,a-kiss-to-remember,0.10638297872340426,0.10638297872340426,0.0851063829787234,0.1702127659574468,0.19148936170212766,0.14893617021276595,0.1276595744680851,0.06382978723404255
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/My Dying Bride - all_swept_away.mid,0.7647058823529411,0.23529411764705882,my-dying-bride,all-swept-away,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.21951219512195122,0.0975609756097561,0.17073170731707318,0.024390243902439025,0.12195121951219512
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/My Dying Bride - base_level_erotica.mid,0.6923076923076923,0.3076923076923077,my-dying-bride,base-level-erotica,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.17391304347826086,0.17391304347826086,0.043478260869565216,0.08695652173913043
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/My Dying Bride - black_voyage.mid,0.5333333333333333,0.4666666666666667,my-dying-bride,black-voyage,0.1935483870967742,0.0967741935483871,0.16129032258064516,0.12903225806451613,0.12903225806451613,0.1935483870967742,0.03225806451612903,0.06451612903225806
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/My Dying Bride - deeper_down.mid,0.8135593220338984,0.1864406779661017,my-dying-bride,deeper-down,0.1349206349206349,0.07936507936507936,0.12698412698412698,0.20634920634920634,0.03968253968253968,0.30952380952380953,0.03968253968253968,0.06349206349206349
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/My Dying Bride - i_am_the_bloody_earth.mid,0.5294117647058824,0.47058823529411764,my-dying-bride,i-am-the-bloody-earth,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.05555555555555555,0.16666666666666666
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/My Dying Bride - into_the_lake_of_ghosts.mid,0.7058823529411764,0.29411764705882354,my-dying-bride,into-the-lake-of-ghosts,0.08433734939759037,0.13253012048192772,0.12048192771084337,0.1566265060240964,0.0963855421686747,0.22891566265060243,0.07228915662650603,0.10843373493975904
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/My Dying Bride - sear_me_mcmxciii.mid,0.5384615384615385,0.46153846153846156,my-dying-bride,sear-me-mcmxciii,0,0.19047619047619047,0,0.19047619047619047,0.23809523809523808,0.23809523809523808,0,0.14285714285714285
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/My Dying Bride - the_fever_sea.mid,0.6666666666666666,0.3333333333333333,my-dying-bride,the-fever-sea,0.1111111111111111,0.027777777777777776,0.1111111111111111,0.3055555555555555,0.05555555555555555,0.19444444444444442,0.05555555555555555,0.1388888888888889
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/My Dying Bride - the_snow_in_my_hand.mid,1,0,my-dying-bride,the-snow-in-my-hand,0.19230769230769232,0.038461538461538464,0.11538461538461539,0.19230769230769232,0,0.34615384615384615,0.07692307692307693,0.038461538461538464
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/My Dying Bride - the_whore_the_cook_and_the_mother.mid,0.6666666666666666,0.3333333333333333,my-dying-bride,the-whore-the-cook-and-the-mother,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.13333333333333333,0,0.06666666666666667
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/My Dying Bride - two_winters.mid,0.5294117647058824,0.47058823529411764,my-dying-bride,two-winters,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.20588235294117646,0.14705882352941177,0.20588235294117646,0.058823529411764705,0.14705882352941177
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/my_chemical_romance-cancer.mid,0.25,0.75,my-chemical-romance,cancer,0.07692307692307693,0.1794871794871795,0.02564102564102564,0.10256410256410256,0.20512820512820512,0.10256410256410256,0.1282051282051282,0.1794871794871795
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/my_chemical_romance-desert_song.mid,0.6363636363636364,0.36363636363636365,my-chemical-romance,desert-song,0.045454545454545456,0.045454545454545456,0.2272727272727273,0.18181818181818182,0.045454545454545456,0.3181818181818182,0,0.13636363636363635
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/my_chemical_romance-drowning_lessons.mid,0.6666666666666666,0.3333333333333333,my-chemical-romance,drowning-lessons,0.07692307692307693,0.23076923076923075,0.02564102564102564,0.15384615384615385,0.10256410256410256,0.20512820512820512,0.1282051282051282,0.07692307692307693
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/my_chemical_romance-fake_your_death.mid,0.8620689655172413,0.13793103448275862,my-chemical-romance,fake-your-death,0.057971014492753624,0.13043478260869565,0.07246376811594203,0.2463768115942029,0.057971014492753624,0.2463768115942029,0.13043478260869565,0.057971014492753624
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/my_chemical_romance-famous_last_words.mid,0.6451612903225806,0.3548387096774194,my-chemical-romance,famous-last-words,0.17142857142857143,0.05714285714285714,0.14285714285714285,0.42857142857142855,0.02857142857142857,0.14285714285714285,0,0.02857142857142857
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/my_chemical_romance-helena.mid,0.7142857142857142,0.2857142857142857,my-chemical-romance,helena,0.06060606060606061,0.3939393939393939,0.12121212121212122,0.09090909090909091,0.030303030303030304,0.12121212121212122,0.15151515151515152,0.030303030303030304
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/my_chemical_romance-i_dont_love_you.mid,0.3333333333333333,0.6666666666666666,my-chemical-romance,i-dont-love-you,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.4117647058823529,0.1764705882352941,0.058823529411764705,0.058823529411764705
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/my_chemical_romance-im_not_okay.mid,0.7142857142857142,0.2857142857142857,my-chemical-romance,im-not-okay,0.043478260869565216,0.21739130434782608,0.08695652173913043,0.043478260869565216,0.08695652173913043,0.13043478260869565,0.043478260869565216,0.34782608695652173
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/my_chemical_romance-teenagers.mid,0.8918918918918919,0.10810810810810811,my-chemical-romance,teenagers,0.2272727272727273,0.11363636363636365,0.11363636363636365,0.19318181818181818,0.03409090909090909,0.125,0.14772727272727273,0.045454545454545456
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/my_chemical_romance-the_end.mid,0.5294117647058824,0.47058823529411764,my-chemical-romance,the-end,0.07692307692307693,0.1282051282051282,0.05128205128205128,0.07692307692307693,0.1794871794871795,0.1794871794871795,0.10256410256410256,0.20512820512820512
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/my_chemical_romance-the_ghost_of_you.mid,0.8333333333333333,0.16666666666666666,my-chemical-romance,the-ghost-of-you,0.10256410256410256,0.3846153846153846,0.10256410256410256,0.1282051282051282,0.02564102564102564,0.15384615384615385,0.05128205128205128,0.05128205128205128
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/my_chemical_romance-this_is_how_i_disappear.mid,0.5555555555555556,0.4444444444444444,my-chemical-romance,this-is-how-i-disappear,0.16,0.08,0,0.36,0.04,0.2,0.04,0.12
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/my_chemical_romance-to_the_end.mid,0.5588235294117647,0.4411764705882353,my-chemical-romance,to-the-end,0.043478260869565216,0.15942028985507248,0.028985507246376812,0.18840579710144928,0.14492753623188406,0.13043478260869565,0.2028985507246377,0.10144927536231885
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/M/M/my_chemical_romance-welcome_to_the_black_parade.mid,0.6744186046511628,0.32558139534883723,my-chemical-romance,welcome-to-the-black-parade,0.11111111111111112,0.11111111111111112,0.07070707070707072,0.14141414141414144,0.10101010101010102,0.23232323232323235,0.11111111111111112,0.12121212121212122
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/N/N/Naruto - Wind.mid,0.7777777777777777,0.2222222222222222,naruto,wind,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.2,0.03333333333333333,0.23333333333333334,0.03333333333333333,0.06666666666666667
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/N/N/Natalie Imbruglia - Pigeons and Crumbs.mid,0.5555555555555556,0.4444444444444444,natalie-imbruglia,pigeons-and-crumbs,0.07692307692307693,0.15384615384615385,0,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.23076923076923078,0.07692307692307693
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/N/N/Natalie Imbruglia - Smoke.mid,0.7222222222222222,0.2777777777777778,natalie-imbruglia,smoke,0.020833333333333332,0,0.20833333333333331,0.35416666666666663,0,0.29166666666666663,0.020833333333333332,0.10416666666666666
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/N/N/Natalie Imbruglia - Torn.mid,0.6470588235294118,0.3529411764705882,natalie-imbruglia,torn,0.09230769230769231,0.16923076923076924,0.13846153846153847,0.015384615384615385,0.15384615384615385,0.16923076923076924,0.09230769230769231,0.16923076923076924
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/N/N/Natalie Imbruglia - Wishing I Was There.mid,0.5714285714285714,0.42857142857142855,natalie-imbruglia,wishing-i-was-there,0,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.16666666666666666,0.29166666666666663,0.20833333333333331,0.125
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/N/N/natalie_imbruglia-glorious.mid,0.5,0.5,natalie-imbruglia,glorious,0.07692307692307693,0.1282051282051282,0.1282051282051282,0.10256410256410256,0.15384615384615385,0.1282051282051282,0.20512820512820512,0.07692307692307693
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/N/N/natalie_imbruglia-shiver.mid,0.3571428571428571,0.6428571428571428,natalie-imbruglia,shiver,0.11764705882352941,0.1764705882352941,0.058823529411764705,0.1764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/N/N/natalie_imbruglia-torn.mid,0.6470588235294118,0.3529411764705882,natalie-imbruglia,torn,0.09230769230769231,0.16923076923076924,0.13846153846153847,0.015384615384615385,0.15384615384615385,0.16923076923076924,0.09230769230769231,0.16923076923076924
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/N/N/natalie_imbruglia-want.mid,0.043478260869565216,0.9565217391304348,natalie-imbruglia,want,0,0.24324324324324326,0,0,0.2702702702702703,0,0.24324324324324326,0.24324324324324326
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/N/N/natalie_imbruglia-wrong_impression.mid,0.5384615384615385,0.46153846153846156,natalie-imbruglia,wrong-impression,0.037037037037037035,0.14814814814814814,0,0.07407407407407407,0.18518518518518517,0.37037037037037035,0.18518518518518517,0
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/N/N/Natalie_Imbruglia_-_Pigeons_and_Crumbs.mid,0.5555555555555556,0.4444444444444444,natalie-imbruglia,pigeons-and-crumbs,0.07692307692307693,0.15384615384615385,0,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.23076923076923078,0.07692307692307693
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/N/N/Natalie_Imbruglia_-_Smoke.mid,0.7222222222222222,0.2777777777777778,natalie-imbruglia,smoke,0.020833333333333332,0,0.20833333333333331,0.35416666666666663,0,0.29166666666666663,0.020833333333333332,0.10416666666666666
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/N/N/ne_yo-beautiful_monster.mid,0.5405405405405406,0.4594594594594595,ne-yo,beautiful-monster,0.024390243902439025,0,0.024390243902439025,0.5121951219512195,0.36585365853658536,0.024390243902439025,0,0.04878048780487805
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/N/N/ne_yo-because_of_you.mid,0.5882352941176471,0.4117647058823529,ne-yo,because-of-you,0,0.17142857142857143,0,0.17142857142857143,0.17142857142857143,0.19999999999999998,0.05714285714285714,0.22857142857142856
c:/musica/130000_Pop_Rock_Classical_Videogame_EDM_MIDI_Archive[6_19_15]/N/N/ne_yo-closer.mid,0.23076923076923078,0.7692307692307693,ne-yo,closer,0,0.25,0,0.1875,0.125,0.0625,0.25,0.125
